Source,Title,Content
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 条件や報酬だけで人は満足すると考えている,"頑張ったらその分の報酬を期待したくなるのは、誰もが同じです。しかし、報酬だけ与えられていれば人は満足するのかと問われると、決してそうではありません。
営業職などでよくある報酬形態に、成果報酬があります。要するに、成果を出したらその分報酬を与えるというものです。このような制度は、確かに人のやる気を引き出すことができますが、行き過ぎると自己中心的な考えや行動をする社員が出てきたり、個人主義になりやすいため、チームに弊害が出る可能性を秘めています。労働条件や報酬は、人を動かすためには不可欠ですが、それだけで人が継続的に主体的になるわけではないことを理解する必要があります。
条件や報酬へのこだわりが強くなると、自分が満足するような評価をされなければ不満が溜まり、チームから離脱（もしくは離職）してしまう可能性も高くなります。
特に経営者が、条件や報酬だけを与えていれば人は一生懸命働くと思い込んでいる場合は危険信号です。働く目的が「お金」なのは、ほとんどの人に当てはまるので問題ありません。ですが、いい条件を与えていれば言うことを聞く。あるいは高い報酬を与えれば、黙って仕事をする。と考えているのなら、即刻その考えは捨ててください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 指示や命令しかしない,"従来の組織では、上下関係が明確で部下が上司に言い返したり、反抗することは認められていませんでした。「部下は、上から言われたことを黙ってやるべき」という考えに基づき、基本は業務上の指示もしくは命令ばかりが中心で、連絡等の最低限のコミュニケーションしかとらない経営者もいます。
現在、指示待ち社員ばかりだという組織のほとんどが、コミュニケーション重視ではなく指示や命令中心でチームが成り立っています。このような関係性ができてしまうと、経営者をはじめ、幹部など上層部はやがて部下から避けられる存在になってしまいます。部下からは「相談しにくい」「怖い」と避けられ、何を言っても「いいですね」と賛同しかされません。内心では「もっと現場から意見が欲しい」「いろんな意見を取り入れたい」と思っていたとしても、「異なる意見を口にするなんて……」と思われているため、現場の本音を吸い上げることができないのです。
会社や仕事のことについて現場の社員にヒアリングをしようとすると、「現場の人間に聞いても、多分何も返ってこないよ」と経営者が口にすることがありますが、実はそうではありません。現場の社員たちとのコミュニケーションの中心が指示や命令しかないため、それ以外のことを「言ってはいけない」と思われているだけだったりします。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 褒めずに、できないことを叱ってばかり,"指示待ち社員が多い組織の共通点として、社員がみな挑戦する意欲を失っている傾向があります。挑戦する意欲を失ってしまっている原因のひとつには、失敗が許されないと思っているからです。
ミスをしたら叱ることは当たり前と思いがちですが、叱ってばかりの職場では部下のやる気を削ぐだけになるため注意が必要です。失敗すれば叱られるという環境では、部下が常に怯えて仕事ををしなくてはならず、挑戦する気力を削いでいきます。
ただ、ここで勘違いしてはいけないのは「叱ってはいけない」という意味ではないということです。叱らないのではなく、叱るだけにしないことが大切で、よくなかったところは指摘しつつも取り組んだことに対してはしっかり褒めることが必要なのです。
よくあるのは、ミスに対して叱りっぱなしで褒めることをしない場合です。仕事の質を高めるには、課題や失敗を見過ごさず原因究明し再発防止に努めるべきですが、それを行う前にまず相手が取り組んだことや挑戦したという事実を認め、努力を評価してあげなければなりません。
どんなことをしても社員が主体的に動かない。あるいは人材育成についてうまくいかない場合、ここまでに挙げたことに当てはまるところがないかどうかを確認してみてください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 人が主体的に動く理由を知る,"これまでの管理型組織から自走型組織に転換するには、これまで行ってきた組織マネジメントの方法を変えていかなければなりません。放任主義にすれば勝手に自走するわけでないため、社員が自走するような仕組みと環境を整えていく必要があります。では具体的にどのようにすれば人が主体的に動くのでしょうか。
人が主体的に動く状態とは、自らやる気になって「自発的」に取り組み、それが継続される状態です。ですから、やる気になるような動機とそれを維持できる仕組みもしくは環境が必要になります。
人がやる気になる動機をつくるには、まずミッションの存在が必要です。ミッションは、その人にとって自発的に取り組みたくなるような内容で、かつそれに取り組むことが「楽しい」と感じるものでなくてはいけません。
人は「楽しい」と感じるようになると、自らさまざまな創意工夫を行うようになります。そうすると、それまで提供できてこなかった新たな価値を提供できるようになり、顧客や周囲から感謝されるようになるのです。顧客や周囲からの感謝は、直接的な成功に繋がったり物質的な報酬に繋がったりします。
このような良い循環が生まれると、自発的に取り組めばこのようなポジティブな体験ができるのだと学習し、この体験を維持できるようにしようと行動するようになります。人に主体的に行動させるには、こうしたポジティブな循環が欠かせないのです。
「好きこそものの上手なれ」ということわざがあります。
これは、楽しんでやることによってうまくなるものであるということ。あるいは、あることに熟達するには、それを楽しめるようになることが肝要であるという意味です。このことわざからにあるように、人は楽しみながら物事に取り組む方が学習効果が高く、向上心を維持できる傾向があります。
あなた自身にも、自分の興味のある物事について貪欲に調べたり、休むことを忘れて夢中になったりした経験があるかと思います。そのような状態の時、「やらされている感覚」ではなく「やりたい」という自発的な動機に突き動かされている感覚がないでしょうか。仕事も同じで、自ら「やりたい」と思うような動機を与えることで、主体的に動くように方向づけていくのです。自走型組織をつくる上で大切になるのは、「やりたい」という強い気持ちなのです。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 主体的になれる環境はどうやってつくるのか,"いくら「やりたい」という気持ちが高まっても、行動を発揮できる環境がなければその気持ちのやり場がなくなってしまいます。ですから、「やりたい」という気持ちを引き出したあとは、その気持ちに従って行動できる環境を用意しなければなりません。
本書でいう行動できる環境とは、心理的安全が確保された環境のことだと考えてください。心理的安全が確保された環境とは、組織や集団の中でも自然体の自分でいられる環境のことです。
心理的安全性という用語は、「psychological safety（サイコロジカル・セーフティ）」という英語を日本語に翻訳した言葉で、心理学の専門用語として使われていました。心理的安全性という用語が登場したのは1999年ごろで、組織行動学の研究者である、米・ハーバード大学のエイミー・エドモンドソン教授が提唱したことが始まりといわれてます。
先ほど心理的安全性は、組織や集団の中でも自然体の自分でいられる環境のことだといいましたが、仕事で考える場合は職場の環境や職場の人間関係が、その人にとって自分らしくいられるような安心できる環境であるかが重要になります。
心理的安全性は、仕事の生産性向上に大きく影響することがわかっています。
世界的企業であるGoogle社によれば、同社が2012〜2015年までの4年間に行った生産性向上のためのプロジェクトの結果、「心理的安全性が高まると、チームのパフォーマンスが向上する」ということを発表しています。それ以降、心理的安全性という言葉は世界中の企業で注目されることになり、主体的な人材育成や自走する組織づくりを行う際には、心理的安全性を確保することが必須だということが広く知られることになったのです。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 心理的安全性が低いときに人が抱える4つの不安,"人が主体的に行動するなら心理的安全性が欠かせませんが、反対に心理的安全性が低い時には、人はどのような行動を起こすのでしょうか。
心理的安全性が低い時、人は次のような4つの不安があると考えています
*   無知だと思われる不安
*   無能だと思われる不安
*   邪魔をしていると思われる不安
*   ネガティブだと思われる不安
例えば、仕事でわからないことがあり、誰かに教えて欲しい時はよくあります。この時、自分で調べて解決する努力も必要ですが、わからなければ誰かに訊ねて解決できるように努めるのが一般的です。しかし中には、人に訊ねることで相手から「こんなことも知らないのか」と感じて質問を先延ばしにしようとする人もいます。
これがもしも重大なトラブルやミスだったとしたら、より報告するのが嫌になってしまいます。不正や隠蔽などは、背景に当事者の悪意があるケースもありますが、心理的安全性が低い環境だからこそ起こることでもあるのです。「何かを発言しても大丈夫。理由を聞かずに一方的に怒鳴られたり頭ごなしに怒られることはない」や「間違っていても、バカにされたり批判されたりすることはない」という安心感がなければ、人は口を閉ざし本当のことを言わなくなってしまうことを理解してください。
例えばトヨタのカイゼンでは、よく「なぜ」を繰り返して本質的な原因を解明するように言われます。トヨタに限らず、多くの企業において「なぜ」という問いかけは行われています。確かにこの方法であれば、原因を解明し再発防止に役立てることができそうですが、「なぜ」「どうして」と問い詰めるばかりでは、人によって心理的安全を感じられなくなるので注意が必要です。人によって捉え方が異なるため難しいですが、「ダメ出ししかされない」「批判しかしない」と捉えられないようにしてください。
ですから、まずは風通しのいい心理的安全が確保された職場環境にしていくことが大事になります。心理的安全を確保することは、わがままや甘えを許す、言いたい放題を許す、ということではありません。あくまでも社員にとって自己開示しやすい状態にするということですから、誤解をしないようにしてください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 心理的安全性を感じるために必要なこと,"心理的安全性が低い組織では、自分の意見や考えを口にすることができなくなり、主体的に行動しなくなる一方、心理的安全性が確保されている組織では失敗しても大丈夫だという安心感があるため、主体的に物事に取り組み行動的な人が増えます。
これから自走組織をつくるには、社員たちにまず心理的安全性が高いことを感じてもらい、その変化を肌で感じてもらえるようにする必要があります。そのために必要なのは、「承認」です。承認とは、言葉のとおり相手のことを認めることです。
では、どのようにすれば相手が自分のことを「認められている」と感じるのでしょうか。それは、しっかりと相手の言葉に耳を傾けること。自分の意見を取り扱ってもらえる組織だと認識できるようにしていくことです。
例えばミスの再発防止のために「なぜ」と相手に問いかけ原因を究明したいなら、まず挑戦したことを認め、褒めるのです。失敗に対し、その原因や理由を聞き出す前に相手のしたことを認めることで、相手は心理的安全を感じ、こちらの言葉を受け止める準備ができるのです。
心理的安全性が高いと社員全員が認識できている組織の場合、社員たちは自分のミスや失敗を過度に恐れることなく挑戦できるようになっていきます。結果も大切ですが、成果や結果よりもまず挑戦したことを認めることが当たり前になるので、「どんどん挑戦しよう」とする社員も増えます。反対意見を言ってもむやみに批判されるのではなく、建設的な議論ができるという共通認識があるため、会議で発言する人も増えます。
日本企業の場合は、挙手性で何かを決めようとしても手が挙がらないことが少なくありません。いつも同じ人ばかりが手を挙げるので、声の大きい人の言うとおりになりやすい傾向があります。ですが、挑戦することが認められ、自分の声を拾い上げてもらえることがわかっていれば、「自分も何かやりたい」「私はこれができます」と自ら手を挙げるようになります。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 組織文化をつくるには、習慣化とミッションが必要,"文化をつくるには、まず習慣化から始めなければなりません。
筋トレをしようと思い立ち、数週間毎日続けただけでは習慣になりません。習慣とは、意識しなくても自然に行動できる状態のことですから、習慣化できるような仕掛けや環境、あるいは動機が必要になります。なかでも大切なのは動機です。すでにお伝えしたように、人が主体的に行動するには、強い動機が欠かせないからです。
例えば「○○を実現するために、筋トレを毎朝10分行う」と目標を掲げた時の、「○○の実現」の部分が大事だということです。ですから、主体的に行動できる組織文化をつくっていきたいのであれば、社員たちがそうしたくなるようなミッションを用意する必要があります。
ミッションのつくりかたは後ほど説明しますが、上からの命令ではなく自分達で決めることに意味があります。自分達で決めたミッションがあると、仕事においてどのような行動がふさわしいかをそれぞれが考えることができます。また、みんなで作り出すことによって、ミッションは社員またはチーム共通のものになります。だからこそ、習慣化しやすく文化にもなりやすい。ミッションは、自走する組織であることを習慣化させるための土台ともいえるのです。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 経営戦略と人材戦略はセットで考える,"経済産業省が発表している資料に、「未来人材ビジョン」というものがあります。
この資料は、経済産業省が2022年5月に発表した、未来を支える人材を育成・確保するための方向性と、今後取り組むべき具体策を示したレポートです。このレポートは、時代が求める人材政策を検討するために設置された「未来人材会議」での議論内容をまとめて公表したものになります。
そのレポートの中に、『企業にはいま、雇用・人材育成システムの聖域なき見直しが求められているのではないか。具体的には、終身雇用や年功型賃金に代表される「日本型雇用システム」と社外との接続領域である「採用戦略」をどうするか、である。』という一文があり、「人事戦略が経営戦略に紐づいていない」という現在の企業が抱える人材マネジメントの課題に、指摘がありました。
何が言いたいかというと、経営者が実現したい未来を叶えるのは、優れた施策ではないということ。戦略や施策を立てるのはいいけれど、共に実現に向けて取り組める、同じ方向を向いて仕事ができる人材の確保はそれ以上に大切であるということです。にも関わらず、日本企業の多くは、従来と変わらない人事戦略を続けています。
先ほどの未来人材ビジョンレポートによれば、世界的に見ても、日本企業の従業員エンゲージメントは最低水準で、現在の職場で働き続けたいと考える人は少ないことが分かっています。
ただ、同じ職場で働き続けたいと考えていないからといって、転職や独立・起業への意欲があるかというとそうでもなく、総体的に「やる気がない」状態であることが浮き彫りになっています。でも、やる気がない人材を増長させる要因は企業側にもあります。日本企業の多くは、人に投資をしていないのです。人材育成に多額の資金を投入することが難しい中小企業であれば、この傾向はより顕著になります。
ですが、本当にこのままでいいのでしょうか。
先ほどのレポートの中では、投資家が中長期的な投資・財務戦略において重視するものとして、人材への投資を挙げています。
中小企業は即戦力の人材が必要だと言われる人が多いですが、即戦力になるスキル・能力のある人を雇用したところで、経営者の実現したいことに共感し組織を牽引してくれるようになるとは限りません。人材は急には育たないからこそ、早いうちから人材戦略を考えておく必要があるのです。自らの立てた戦略や施策を実践しようと真剣に考えるなら、経営戦略と人材戦略は同時に考えていかなければならないのだと知ってください。企業の成長を加速させるためにも、人をどのように育てていくかが重要です。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 人は、ビジョンに集まるもの,"企業にとっては新規採用を行うことも大切ですが、まだ居ない未来の人材に期待するよりも、まずはせっかく働いてくれている社員たちを育てることに注力することをおすすめします。経営者の人材育成や組織マネジメントに対する意識が変わり、ビジョン中心の組織文化が定着してくると、やがてそのビジョンに共感してくれる人材の採用も実現しますので、安心してください。
自分の働く会社を選ぶ際、インターネット等で会社のことを調べることは当たり前になりました。かつて求職者は企業情報と求人転職サイト等に掲載されている口コミ、あるいはOG・OB訪問でのヒアリングなどで情報収集していました。しかし最近では、それらに加えSNSで発信される情報も重要視されるようになってきています。
SNSを活用した就職活動は、リアルな会社の雰囲気などがわかることから若い世代を中心に浸透しており、SNSを活用した採用広報に力を入れているところも少なくありません。このような変化からわかるのは、今の求職者はかつての求職者とは異なり、勤務条件だけでなく環境や価値観など、自分が実際にそこで働いたらどうなるのかを想像させるような情報を求めているということです。
もちろん、高い給料や充実した福利厚生も大切だと思っているでしょう。ですが、それだけでなく、企業から発信されているビジョンや組織文化を重要視し、そこに惹かれる企業にエントリーする人が少なくないのです。まさに、ビジョン先行型の企業選定です。となると、いかに共感してもらえるビジョンを生み出し、世の中に発信していけるかが大切になります。
かつては、採用した人材を自社の組織文化に染め上げることが当たり前でしたが、今は自分らしさなどの個性を尊重することが当たり前になっています。会社の色に染められることを拒否する若手は多いですし、おそらくそうした価値観を持った人材は今後どんどん増えていくことでしょう。ですから、どちらにせよ今までの採用のあり方を変えなければなりません。少々面倒だと感じるかもしれませんが、ビジョンを発信することで共感した人だけが集まってくれますから、採用後のミスマッチも避けられます。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 組織文化は意図的につくるもの,"さきほど、人材戦略と経営戦略は結びつけるべきだとお伝えしましたが、組織マネジメントは計画的かつ意図的におこなっていくことが大切です。
ビジョンの話をすると、怪訝そうな顔をされる方もいらっしゃいますが、何もあなた自身の考え方を根底から変えてくださいという意味ではないのです。あくまでも、組織を自走化させるために必要であると捉えてください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 指示待ち組織から自走組織を作る3ステップ,"では、これまでお伝えしてきた組織文化はどのようにすればつくれるのでしょうか。組織文化をつくる第一歩は、自走できる小さなチームをつくり、そのチームを中心にプロジェクトを進めていくことです。チームが主体となって動いていき、徐々にそのメンバーを増やしていきます。はじめは組織の中に小さな渦を発生させ、どんどんその渦を大きくしていイメージです。組織文化が組織全体に浸透すると、いつの間にか、指示待ちだった社員が自発的に動き出していることに気がつけるようになります。
自走組織をつくるには、次の図にあるような3つのステップで進めていきます。最初のステップでは、経営者が理念を決め、会社全体の方向性を決めていきます。そして理念を決めたら、その想いに共感してくれるチームを募ります。チームのメンバーが集まったら、そのメンバーを中心にチームビルディングを行い、経営者の決めた理念をどのように仕事に反映していけばいいかを決めていきます。ちなみにチームビルディングとは、メンバー1人ひとりのスキルや経験を最大限に活かし、目標を達成できるチームを作り上げる取り組みのことを指すと理解してください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - ステップ1でやること,ステップ1で行われることは、ほとんど経営者が中心となります。ここで経営者がすべきことは、組織改革を強く決意することです。ステップ2以降では経営者の出番はほとんどなくなりますが、まずはトップダウンで組織改革を決定してください。そして、どのような会社にしたいかを決め、方向性を定めていきます。
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - ステップ2でやること,ステップ2では経営者の決意に賛同してくれるチームの立ち上げを行っていきます。ステップ2で立ち上がるチームのメンバーは、自走組織を作るための中心メンバーになります。具体的に行うことは3章で触れますが、まずは中心メンバーでできたチーム内での共通理解を図っていくことが大事になります。
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - ステップ3でやること,組織改革の中心となるチームが立ち上がり、メンバー同士で共通認識ができたあとは、いよいよチームビルディングを始めていきます。チームビルディングでは、組織全体の方向性を定めていきます。具体的には、ミッションやビジョン、行動指針を決めていきます。
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 自走型組織にすることで、これまでと何が変わるのか,"チームビルディングを行い自走型組織が誕生すると、仕事の進め方そのものが変わります。従来であれば、図のように縦割りで上から下へ指示が流れていきます。一方、組織文化ができた後の自走型組織の仕事の進め方としては、経営層が決めたことをチームに伝え、チームが自ら何をやるかを決め、仕事を進めていきます。
従来の縦割り型組織では、トップダウンで仕事を進めてきましたが、自走化できた組織では、チームが決めたことをトップに伝えるというボトムアップで仕事が進んでいくという特徴があります。
一見、経営者が蚊帳の外のような扱いをされているように思えてしまうかもしれませんが、チームと経営者はきちんと意思疎通が取れ、かつ経営に集中できる環境が確保されるようになります。簡単にいうと、経営者は自分のやりたいことをチームに伝えるだけで、チームはその指示に従って自ら仕事を進めていけるようになるということです。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 組織改革は社員が主役になる,"本書では自走組織をつくりましょうとお伝えしていますが、実は経営者自身がやるべきことはとても少ないです。事実、自走組織への改革に成功した会社では、社員を主役にし経営者は任せる姿勢を貫いています。ただし、いくら社員を主役にといっても実際に改革を進めていく上ではリーダーが必要です。みんなの意見をまとめ、舵をとっていく人をリーダーにしていかなければ組織がまとまらないからです。
例えばステップ2では、ステップ1で経営者が決意した想いを汲み取り全体に伝えていくリーダーが必要です。この場合は、経営者が組織の中で信頼できる人にリーダーになってもらうのがいいでしょう。この時のリーダーの大きな役割としては2つあり、変革のきっかけになってもらうこと、もう1つは、経営者の声を代弁してもらうことです。
本来、会社を牽引していくのは経営者の役割だと思われがちですが、自走組織では組織、社員を牽引するのはリーダー役となる人です。なぜ経営者でなくリーダーかというと、経営者が中心となって組織を動かすと、チームメンバーである社員たちとの間に利害関係が生じることで、忖度が生まれやすくなるからです。忖度が生まれる以外にも、「あなたに都合の良いミッションでしょ？」と諦めの気持ちが生じ、話し合いがうまく前に進まないことがあります。みんなが「リーダーの意見に合わせておこう」とならないためにも、経営者の意志意向を理解しているリーダーに先陣を切ってもらう必要があるのです。
ちなみに、上司から部下へ権限移譲することを「デレゲーション」（delegation、デリゲーションとも）といいます。上司が部下に自分の仕事の一部を移管して任せることで、主体的に業務を進めやすい環境を整備し、結果的に企業の業績等の向上に貢献するようにするマネジメント手法の1つです。
経営者がリーダーにデレゲーションを行うことで、部下は自分達で組織づくりを進めていくことができます。経営者としては、自分の見えないところで物事が進んでいくことに不安もあるかもしれませんが、信じて任せてみることも大切なプロセスだと考えてください。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 改革のリーダーになる人の特徴,"先ほど、経営者が最初にビジョンを伝える相手をリーダーにしてくださいといいましたが、リーダーになる人はどのような人がふさわしいでしょうか。一般的には幹部社員の中から選ぶことを考えがちですが、必ずしもそれが正解とは限りません。役職や職位重視ではなく、あくまで経営者のビジョンに共感し、組織改革を率先して進めてくれる人に依頼するようにしてください。
リーダーにふさわしいのは、他の社員に積極的に働きかけ、自ら主体的に行動してくれる人です。傾向としては発言が多く、仕切り屋にならない人がいいと考えます。また、他の社員から「こんなことをして意味があるのか？」と問われた時に、「変われるし、変わっていこう」と前向きに引っ張っていける人であることも大切です。役職重視でなく共感しているかどうかを重視するのはこのような理由があるからなのです。
リーダーの特徴として、発言の多い人というのを挙げましたが、これはいわゆるノリがいい人とは違いますので気をつけてください。ムードメーカー的な存在で、職場の雰囲気を盛り上げてくれる存在がいるとその人のことをリーダーだと思いがちです。周りを巻き込む力があることから「あの人がリーダーになるのでは」と周囲が思うかもしれませんが、それが必ずしも正しいとは限りません。
リーダーに必要なのは、場を盛り上げる力ではなく共感する力です。社員にはいろいろなタイプの人がいて、口下手な人からお調子者までさまざまです。考えがあっても意見を引っ込めてしまうタイプの人もいれば、人の話を遮ってでも自分の話をしようとする人もいます。リーダーの役割は、経営者のビジョンを組織に浸透させることに加え、それぞれの社員の声にも耳を傾け、承認し、巻き込んでいくこと。ですから、そのような素質を持ち合わせている人を見つけられるのがベストです。"
chapter_02.txt,**CHAPTER 02 自走組織をつくるために必要なこと** - 心理的安全性が確保される場をつくれる人が適任,"自分のビジョンを伝えられる人として誰が適任かを考えていると、結局誰がいいのかわからなくなってしまう人もいます。場合によっては、期待していた幹部社員もリーダーに該当しない場合がある可能性があります。
そのような時は、リーダーとして考えている対象社員が、組織の心理的安全性を確保できる人かどうかを重要視します。1章でお伝えしたように、承認されない、共感されない組織では、社員の心理的安全性が確保されません。人が主体的に行動できる環境に必要な要素は、心理的安全性ですから、最低でもリーダーが中心となってチームをまとめた際に、心理的安全性が確保され、チームのメンバーが自発的に発言できることを重視してください。
リーダーというと、号令をかけてみんなを引っ張っていくイメージが強いですが、号令をかけたところで、チームメンバーの心からの自発性を引き出せる訳ではありません。一時的に勢いで始めてしまったものの、時間が経つと勢いが失速し実行されなくなるのは、心からやりたいと思って始めたことでないことが多いです。チーム全員で決めたことを達成しようとすることで、社員のモチベーションが高まり自発的に繋がっていくのです。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - 自走型組織をつくる9つのプロセス,"ここからは、自走型組織をつくるまでの全体像について説明していきます。
2章では、組織が自走するために必要な組織文化をつくる手順として、3つのステップを紹介しました。ここでは、その3ステップをさらに細分化し、具体的に何をするのかをお伝えしていきます。自走型組織にするまでの流れとしては、図のように大きく3つのステップがあり、各ステップごとに3つ、計9つのプロセスがあります。
9つそれぞれのプロセスの中では、次のことを行っていきます。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (1)経営者が改革を決意する,"自走型組織をつくる第一歩は、経営者自らが「決意」をすることから始まります。何事もそうですが、物事を成功させるにはまず決意が必要です。その決意が強ければ強いほど、実現可能性が高くなります。
もしかしたら、現在の組織の様子を見て、とても自走型組織になれるはずがないと感じているかもしれません。でも、それでも決意しなければ始まりません。
反対に、経営者が自分には関係ないといった気持ちや態度をみせると、それが社員に伝わり実現しません。ですから、何がなんでも実現する。今よりさらに組織をよくしていくのだ。と強く決意してください。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (2)経営者が会社の理念を考える,組織を変えていくと決意したら、自分が会社をどうしていきたいのか。社員のみんなとどんなことを実現していきたいのか。会社の方向性について考え、理念としてまとめてください。ここで経営者が考えた理念は、この後チームに共有します。この理念をもとに、チームのメンバーがそれぞれ意見を出し合いながら、「どのような組織を作っていくべきか」「自分達はどのように仕事をすべきか」といった議論をしていきます。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (3)信頼できるリーダーに共有する,"決意をし理念を定めたら、次はそれを社員に共有します。
この時に共有する相手は、誰でもいいわけではありません。社員の中でも、あなたが最も信頼を寄せている相手をリーダーとして選び、共有します。共有する際はできるだけ素直な言葉を選び、強制的に組織を変えていくと取れるような発言には注意してください。
信頼できるリーダーに自分の想いを共有できたら、リーダーには、その自分の想いを他の社員へ伝え、会社全体に浸透するようにしてほしいとお願いしてください。経営者がすべきことは、ここまでです。ここから先は、あなたが信頼したリーダーや、あなたが採用した社員たちを信じるのみ。あれこれを口を出さないように見守ります。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (4)チームを立ち上げる,"経営者から理念を受け取ったリーダーは、その理念を伝え、組織に広げていくためのチームを立ち上げていきます。いきなり大勢に伝えてもうまくいかないため、まずはリーダー自身が信頼できる人に伝えてみてください。1人から2人、2人から3人と、少しずつ伝える相手を増やしていきます。
数人に伝え、組織を変えていくことの同意が得られそうだという感触をつかんだら、本格的に組織を変えていくためのチームを立ち上げます。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (5)チームに理念を伝える,"チームを立ち上げたあとは、リーダーからチームのメンバーに理念を伝えていきます。
経営者から理念や想いを託されたリーダーは、その想いをチームへ共有します。この時、いきなり社員全員に共有することを考えなくても構いません。まずは少人数で構わないので、経営者の考えたビジョンに共感し、組織を変えていくプロジェクトに参加したい人を募るようにしてください。
プロジェクトチームを作る際に注意すべき点は、強制的な指名を行わず、挙手性ですることです。ここで本人が望まないのに指名して参加させるということが起こると、せっかくのプロジェクトが意味を成しません。自走する組織への変革は、プロジェクト進行のスタンスや方法も根底から変えていく必要があるのだと心得てください。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (6)チームの価値観を決める,"チームを立ち上げ理念を伝えたら、チームのメンバーそれぞれの価値観を共有し、チームとしての価値観を決めていきます。ここで登場した価値観やキーワードについては、この後のプロセスにある、ビジョンやミッション、行動指針を決めていく素材となります。
価値観を決める際は、「チームで大事にしたい価値観は何か」という問いに対し、それぞれが思うことを発言していきます。自分達の行動をどのようにしていくか。お互いのコミュニケーションをどのようにとるか。あるいは、それぞれがどのように仕事をしたいのかなどを話し合い、なるべく全員に共通するキーワードを探っていきます。
この時、意識したいのは経営者が伝えた理念です。社員が自分達の好き勝手に決めていくのではなく、経営者の用意した理念を実行に移すには、どのような価値観がふさわしいのかという具合で考えていきます。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (7)ミッションを決める,チームの価値観が決まったら、次に、チームのミッションを決めていきます。ミッションとは、果たすべき使命や、存在意義のことを指しています。チームのミッションを決めるときは、社会にとっての会社の存在意義や、企業活動を通して何をするのか。あるいはなぜするのか等を考えていきます。その後、先ほど考えた内容を実現するためにどのようなミッションを定めたらいいかを考えていきます。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (8)ビジョン等を決める,チームのミッションが決まったら、次はビジョンを定めていきます。ビジョンとは、組織の将来像のことであり、実現したい未来のことを指していると考えてください。よく、ビジョンは経営者が決めるのではないかと訊かれることがありますが、自走型組織をつくるためには、ビジョンはチーム全員で考えていく必要があります。ここでのポイントは、全員参加で考えることです。一部の人だけで決めたり、多数決で決めたりすることは避けます。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - (9)行動指針を決める,"チーム全員でミッションを決めたあとは、そのミッションを実行するための行動指針なども決めてください。行動指針を定めるのは、決めたビジョンやミッションを組織に定着させるために必要だからです。
「自分達はどのように行動したらいいのか」と、組織のあり方について、課題や改善案などをすべて自分たちで話し合い、決めていきます。
チームで話し合い決定したことは、日々の仕事の中で反映されるように工夫していきます。同じ仕事のやり方をしていてはいつまで経っても変わりません。ですから、どのようにすれば決めたことを実行していけるかについても話し合ってください。
続いて次項からは、それぞれ3つのステップを実行するための方法や考え方について説明していきます。"
